Committee Number,Date,Knesset Number,Number Of Male Participants,Number Of Female Participants,Number Of Words Spoken By Males,Number Of Words Spoken By Females,Participants,Json,Participant English Name,Participant Gender,Participant Spoken Words, Json File Name
314,12/03/2012,18,15,3,8886,3056,"['Ilatov Robert', 'Zeev Nissim', 'Tibi Ahmad', 'Molla Shlomo (Neguse)', 'Michaeli Avraham', 'Rotem David', 'Shnaan Shachiv', 'Amsellem Chaim', 'Whbee Majallie', 'Hasoon Akram', 'Hasson Yoel', 'Hasson Israel', 'Hermesh Shai', 'Tiviaev Robert', 'Solodkin Marina', 'Shamalov Berkovich Yulia', 'Schneller Otniel', 'Tirosh Ronit']","{'Ilatov Robert': 10, 'Zeev Nissim': 499, 'Tibi Ahmad': 221, 'Molla Shlomo (Neguse)': 218, 'Michaeli Avraham': 152, 'Rotem David': 176, 'Shnaan Shachiv': 12, 'Amsellem Chaim': 88, 'Whbee Majallie': 39, 'Hasoon Akram': 1051, 'Hasson Yoel': 2914, 'Hasson Israel': 1759, 'Hermesh Shai': 905, 'Tiviaev Robert': 204, 'Solodkin Marina': 218, 'Shamalov Berkovich Yulia': 1204, 'Schneller Otniel': 638, 'Tirosh Ronit': 1634}",Shamalov Berkovich Yulia,Female,1204,18_ptv_219514.json,
314,12/03/2012,18,15,3,8886,3056,"['Ilatov Robert', 'Zeev Nissim', 'Tibi Ahmad', 'Molla Shlomo (Neguse)', 'Michaeli Avraham', 'Rotem David', 'Shnaan Shachiv', 'Amsellem Chaim', 'Whbee Majallie', 'Hasoon Akram', 'Hasson Yoel', 'Hasson Israel', 'Hermesh Shai', 'Tiviaev Robert', 'Solodkin Marina', 'Shamalov Berkovich Yulia', 'Schneller Otniel', 'Tirosh Ronit']","{'Ilatov Robert': 10, 'Zeev Nissim': 499, 'Tibi Ahmad': 221, 'Molla Shlomo (Neguse)': 218, 'Michaeli Avraham': 152, 'Rotem David': 176, 'Shnaan Shachiv': 12, 'Amsellem Chaim': 88, 'Whbee Majallie': 39, 'Hasoon Akram': 1051, 'Hasson Yoel': 2914, 'Hasson Israel': 1759, 'Hermesh Shai': 905, 'Tiviaev Robert': 204, 'Solodkin Marina': 218, 'Shamalov Berkovich Yulia': 1204, 'Schneller Otniel': 638, 'Tirosh Ronit': 1634}",Schneller Otniel,Male,638,18_ptv_219514.json,
314,12/03/2012,18,15,3,8886,3056,"['Ilatov Robert', 'Zeev Nissim', 'Tibi Ahmad', 'Molla Shlomo (Neguse)', 'Michaeli Avraham', 'Rotem David', 'Shnaan Shachiv', 'Amsellem Chaim', 'Whbee Majallie', 'Hasoon Akram', 'Hasson Yoel', 'Hasson Israel', 'Hermesh Shai', 'Tiviaev Robert', 'Solodkin Marina', 'Shamalov Berkovich Yulia', 'Schneller Otniel', 'Tirosh Ronit']","{'Ilatov Robert': 10, 'Zeev Nissim': 499, 'Tibi Ahmad': 221, 'Molla Shlomo (Neguse)': 218, 'Michaeli Avraham': 152, 'Rotem David': 176, 'Shnaan Shachiv': 12, 'Amsellem Chaim': 88, 'Whbee Majallie': 39, 'Hasoon Akram': 1051, 'Hasson Yoel': 2914, 'Hasson Israel': 1759, 'Hermesh Shai': 905, 'Tiviaev Robert': 204, 'Solodkin Marina': 218, 'Shamalov Berkovich Yulia': 1204, 'Schneller Otniel': 638, 'Tirosh Ronit': 1634}",Tirosh Ronit,Female,1634,18_ptv_219514.json,
315,12/17/2012,18,3,0,630,0,"['Zeev Nissim', 'Michaeli Avraham', 'Shnaan Shachiv']","{'Zeev Nissim': 276, 'Michaeli Avraham': 295, 'Shnaan Shachiv': 59}",Zeev Nissim,Male,276,18_ptv_219527.json,
315,12/17/2012,18,3,0,630,0,"['Zeev Nissim', 'Michaeli Avraham', 'Shnaan Shachiv']","{'Zeev Nissim': 276, 'Michaeli Avraham': 295, 'Shnaan Shachiv': 59}",Michaeli Avraham,Male,295,18_ptv_219527.json,
315,12/17/2012,18,3,0,630,0,"['Zeev Nissim', 'Michaeli Avraham', 'Shnaan Shachiv']","{'Zeev Nissim': 276, 'Michaeli Avraham': 295, 'Shnaan Shachiv': 59}",Shnaan Shachiv,Male,59,18_ptv_219527.json,
316,12/17/2012,18,2,0,176,0,"['Zeev Nissim', 'Shnaan Shachiv']","{'Zeev Nissim': 176, 'Shnaan Shachiv': 0}",Zeev Nissim,Male,176,18_ptv_219620.json,
316,12/17/2012,18,2,0,176,0,"['Zeev Nissim', 'Shnaan Shachiv']","{'Zeev Nissim': 176, 'Shnaan Shachiv': 0}",Shnaan Shachiv,Male,0,18_ptv_219620.json,
12,12/17/2012,18,1,0,721,0,"['Michaeli Avraham']","{'Michaeli Avraham': 721}",Michaeli Avraham,Male,721,18_ptv_220370.json,
317,12/20/2012,18,7,0,394,0,"['Orbach Uri', 'Elkin Zeev', 'Akunis Ofir', 'Zeev Nissim', 'Hasoon Akram', 'Michaeli Avraham', 'Rotem David']","{'Orbach Uri': 51, 'Elkin Zeev': 0, 'Akunis Ofir': 167, 'Zeev Nissim': 54, 'Hasoon Akram': 18, 'Michaeli Avraham': 95, 'Rotem David': 9}",Orbach Uri,Male,51,18_ptv_220391.json,
317,12/20/2012,18,7,0,394,0,"['Orbach Uri', 'Elkin Zeev', 'Akunis Ofir', 'Zeev Nissim', 'Hasoon Akram', 'Michaeli Avraham', 'Rotem David']","{'Orbach Uri': 51, 'Elkin Zeev': 0, 'Akunis Ofir': 167, 'Zeev Nissim': 54, 'Hasoon Akram': 18, 'Michaeli Avraham': 95, 'Rotem David': 9}",Elkin Zeev,Male,0,18_ptv_220391.json,
317,12/20/2012,18,7,0,394,0,"['Orbach Uri', 'Elkin Zeev', 'Akunis Ofir', 'Zeev Nissim', 'Hasoon Akram', 'Michaeli Avraham', 'Rotem David']","{'Orbach Uri': 51, 'Elkin Zeev': 0, 'Akunis Ofir': 167, 'Zeev Nissim': 54, 'Hasoon Akram': 18, 'Michaeli Avraham': 95, 'Rotem David': 9}",Akunis Ofir,Male,167,18_ptv_220391.json,
317,12/20/2012,18,7,0,394,0,"['Orbach Uri', 'Elkin Zeev', 'Akunis Ofir', 'Zeev Nissim', 'Hasoon Akram', 'Michaeli Avraham', 'Rotem David']","{'Orbach Uri': 51, 'Elkin Zeev': 0, 'Akunis Ofir': 167, 'Zeev Nissim': 54, 'Hasoon Akram': 18, 'Michaeli Avraham': 95, 'Rotem David': 9}",Zeev Nissim,Male,54,18_ptv_220391.json,
317,12/20/2012,18,7,0,394,0,"['Orbach Uri', 'Elkin Zeev', 'Akunis Ofir', 'Zeev Nissim', 'Hasoon Akram', 'Michaeli Avraham', 'Rotem David']","{'Orbach Uri': 51, 'Elkin Zeev': 0, 'Akunis Ofir': 167, 'Zeev Nissim': 54, 'Hasoon Akram': 18, 'Michaeli Avraham': 95, 'Rotem David': 9}",Hasoon Akram,Male,18,18_ptv_220391.json,
317,12/20/2012,18,7,0,394,0,"['Orbach Uri', 'Elkin Zeev', 'Akunis Ofir', 'Zeev Nissim', 'Hasoon Akram', 'Michaeli Avraham', 'Rotem David']","{'Orbach Uri': 51, 'Elkin Zeev': 0, 'Akunis Ofir': 167, 'Zeev Nissim': 54, 'Hasoon Akram': 18, 'Michaeli Avraham': 95, 'Rotem David': 9}",Michaeli Avraham,Male,95,18_ptv_220391.json,
317,12/20/2012,18,7,0,394,0,"['Orbach Uri', 'Elkin Zeev', 'Akunis Ofir', 'Zeev Nissim', 'Hasoon Akram', 'Michaeli Avraham', 'Rotem David']","{'Orbach Uri': 51, 'Elkin Zeev': 0, 'Akunis Ofir': 167, 'Zeev Nissim': 54, 'Hasoon Akram': 18, 'Michaeli Avraham': 95, 'Rotem David': 9}",Rotem David,Male,9,18_ptv_220391.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Toporovsky Boaz,Male,15,19_ptv_304230.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Michaeli Avraham,Male,12,19_ptv_304230.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Maklev Uri,Male,281,19_ptv_304230.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Feiglin Moshe Zalman,Male,0,19_ptv_304230.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Kariv Yifat,Female,0,19_ptv_304230.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Sheetrit Meir,Male,429,19_ptv_304230.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Shaked Ayelet,Female,0,19_ptv_304230.json,
129,12/01/2014,19,6,2,748,0,"['Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Feiglin Moshe Zalman', 'Kariv Yifat', 'Sheetrit Meir', 'Shaked Ayelet', 'Zeev Nissim']","{'Toporovsky Boaz': 15, 'Michaeli Avraham': 12, 'Maklev Uri': 281, 'Feiglin Moshe Zalman': 0, 'Kariv Yifat': 0, 'Sheetrit Meir': 429, 'Shaked Ayelet': 0, 'Zeev Nissim': 11}",Zeev Nissim,Male,11,19_ptv_304230.json,
132,12/03/2014,19,6,1,284,0,"['Ilatov Robert', 'Elkin Zeev', 'Ghattas Basel', 'Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Shaked Ayelet']","{'Ilatov Robert': 22, 'Elkin Zeev': 151, 'Ghattas Basel': 0, 'Toporovsky Boaz': 0, 'Michaeli Avraham': 32, 'Maklev Uri': 79, 'Shaked Ayelet': 0}",Ilatov Robert,Male,22,19_ptv_304309.json,
132,12/03/2014,19,6,1,284,0,"['Ilatov Robert', 'Elkin Zeev', 'Ghattas Basel', 'Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Shaked Ayelet']","{'Ilatov Robert': 22, 'Elkin Zeev': 151, 'Ghattas Basel': 0, 'Toporovsky Boaz': 0, 'Michaeli Avraham': 32, 'Maklev Uri': 79, 'Shaked Ayelet': 0}",Elkin Zeev,Male,151,19_ptv_304309.json,
132,12/03/2014,19,6,1,284,0,"['Ilatov Robert', 'Elkin Zeev', 'Ghattas Basel', 'Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Shaked Ayelet']","{'Ilatov Robert': 22, 'Elkin Zeev': 151, 'Ghattas Basel': 0, 'Toporovsky Boaz': 0, 'Michaeli Avraham': 32, 'Maklev Uri': 79, 'Shaked Ayelet': 0}",Ghattas Basel,Male,0,19_ptv_304309.json,
132,12/03/2014,19,6,1,284,0,"['Ilatov Robert', 'Elkin Zeev', 'Ghattas Basel', 'Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Shaked Ayelet']","{'Ilatov Robert': 22, 'Elkin Zeev': 151, 'Ghattas Basel': 0, 'Toporovsky Boaz': 0, 'Michaeli Avraham': 32, 'Maklev Uri': 79, 'Shaked Ayelet': 0}",Toporovsky Boaz,Male,0,19_ptv_304309.json,
132,12/03/2014,19,6,1,284,0,"['Ilatov Robert', 'Elkin Zeev', 'Ghattas Basel', 'Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Shaked Ayelet']","{'Ilatov Robert': 22, 'Elkin Zeev': 151, 'Ghattas Basel': 0, 'Toporovsky Boaz': 0, 'Michaeli Avraham': 32, 'Maklev Uri': 79, 'Shaked Ayelet': 0}",Michaeli Avraham,Male,32,19_ptv_304309.json,
132,12/03/2014,19,6,1,284,0,"['Ilatov Robert', 'Elkin Zeev', 'Ghattas Basel', 'Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Shaked Ayelet']","{'Ilatov Robert': 22, 'Elkin Zeev': 151, 'Ghattas Basel': 0, 'Toporovsky Boaz': 0, 'Michaeli Avraham': 32, 'Maklev Uri': 79, 'Shaked Ayelet': 0}",Maklev Uri,Male,79,19_ptv_304309.json,
132,12/03/2014,19,6,1,284,0,"['Ilatov Robert', 'Elkin Zeev', 'Ghattas Basel', 'Toporovsky Boaz', 'Michaeli Avraham', 'Maklev Uri', 'Shaked Ayelet']","{'Ilatov Robert': 22, 'Elkin Zeev': 151, 'Ghattas Basel': 0, 'Toporovsky Boaz': 0, 'Michaeli Avraham': 32, 'Maklev Uri': 79, 'Shaked Ayelet': 0}",Shaked Ayelet,Female,0,19_ptv_304309.json,
142,01/05/2015,19,5,0,0,0,"['Gilon Ilan', 'Vaknin Yitzhak', 'Michaeli Avraham', 'Miller Alex', 'Maklev Uri']","{'Gilon Ilan': 0, 'Vaknin Yitzhak': 0, 'Michaeli Avraham': 0, 'Miller Alex': 0, 'Maklev Uri': 0}",Gilon Ilan,Male,0,19_ptv_304699.json,
142,01/05/2015,19,5,0,0,0,"['Gilon Ilan', 'Vaknin Yitzhak', 'Michaeli Avraham', 'Miller Alex', 'Maklev Uri']","{'Gilon Ilan': 0, 'Vaknin Yitzhak': 0, 'Michaeli Avraham': 0, 'Miller Alex': 0, 'Maklev Uri': 0}",Vaknin Yitzhak,Male,0,19_ptv_304699.json,
142,01/05/2015,19,5,0,0,0,"['Gilon Ilan', 'Vaknin Yitzhak', 'Michaeli Avraham', 'Miller Alex', 'Maklev Uri']","{'Gilon Ilan': 0, 'Vaknin Yitzhak': 0, 'Michaeli Avraham': 0, 'Miller Alex': 0, 'Maklev Uri': 0}",Michaeli Avraham,Male,0,19_ptv_304699.json,
142,01/05/2015,19,5,0,0,0,"['Gilon Ilan', 'Vaknin Yitzhak', 'Michaeli Avraham', 'Miller Alex', 'Maklev Uri']","{'Gilon Ilan': 0, 'Vaknin Yitzhak': 0, 'Michaeli Avraham': 0, 'Miller Alex': 0, 'Maklev Uri': 0}",Miller Alex,Male,0,19_ptv_304699.json,
142,01/05/2015,19,5,0,0,0,"['Gilon Ilan', 'Vaknin Yitzhak', 'Michaeli Avraham', 'Miller Alex', 'Maklev Uri']","{'Gilon Ilan': 0, 'Vaknin Yitzhak': 0, 'Michaeli Avraham': 0, 'Miller Alex': 0, 'Maklev Uri': 0}",Maklev Uri,Male,0,19_ptv_304699.json,
39,11/12/2018,20,5,2,3712,1642,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Moalem-Refaeli Shuli', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1250, 'Amsalem David': 573, 'Bitan David': 0, 'Hasson Yoel': 1889, 'Moalem-Refaeli Shuli': 1089, 'Folkman Roy': 0, 'Tamanu Penina': 553}",Ohana Amir,Male,1250,20_ptv_520256.json,
39,11/12/2018,20,5,2,3712,1642,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Moalem-Refaeli Shuli', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1250, 'Amsalem David': 573, 'Bitan David': 0, 'Hasson Yoel': 1889, 'Moalem-Refaeli Shuli': 1089, 'Folkman Roy': 0, 'Tamanu Penina': 553}",Amsalem David,Male,573,20_ptv_520256.json,
39,11/12/2018,20,5,2,3712,1642,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Moalem-Refaeli Shuli', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1250, 'Amsalem David': 573, 'Bitan David': 0, 'Hasson Yoel': 1889, 'Moalem-Refaeli Shuli': 1089, 'Folkman Roy': 0, 'Tamanu Penina': 553}",Bitan David,Male,0,20_ptv_520256.json,
39,11/12/2018,20,5,2,3712,1642,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Moalem-Refaeli Shuli', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1250, 'Amsalem David': 573, 'Bitan David': 0, 'Hasson Yoel': 1889, 'Moalem-Refaeli Shuli': 1089, 'Folkman Roy': 0, 'Tamanu Penina': 553}",Hasson Yoel,Male,1889,20_ptv_520256.json,
39,11/12/2018,20,5,2,3712,1642,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Moalem-Refaeli Shuli', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1250, 'Amsalem David': 573, 'Bitan David': 0, 'Hasson Yoel': 1889, 'Moalem-Refaeli Shuli': 1089, 'Folkman Roy': 0, 'Tamanu Penina': 553}",Moalem-Refaeli Shuli,Female,1089,20_ptv_520256.json,
39,11/12/2018,20,5,2,3712,1642,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Moalem-Refaeli Shuli', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1250, 'Amsalem David': 573, 'Bitan David': 0, 'Hasson Yoel': 1889, 'Moalem-Refaeli Shuli': 1089, 'Folkman Roy': 0, 'Tamanu Penina': 553}",Folkman Roy,Male,0,20_ptv_520256.json,
39,11/12/2018,20,5,2,3712,1642,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Moalem-Refaeli Shuli', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1250, 'Amsalem David': 573, 'Bitan David': 0, 'Hasson Yoel': 1889, 'Moalem-Refaeli Shuli': 1089, 'Folkman Roy': 0, 'Tamanu Penina': 553}",Tamanu Penina,Female,553,20_ptv_520256.json,
394,11/19/2018,20,6,1,1088,28,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham']","{'Ohana Amir': 24, 'Amsalem David': 70, 'Bitan David': 0, 'Hasson Yoel': 763, 'Tibi Ahmad': 231, 'Moalem-Refaeli Shuli': 28, 'Neguise Avraham': 0}",Ohana Amir,Male,24,20_ptv_521114.json,
394,11/19/2018,20,6,1,1088,28,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham']","{'Ohana Amir': 24, 'Amsalem David': 70, 'Bitan David': 0, 'Hasson Yoel': 763, 'Tibi Ahmad': 231, 'Moalem-Refaeli Shuli': 28, 'Neguise Avraham': 0}",Amsalem David,Male,70,20_ptv_521114.json,
394,11/19/2018,20,6,1,1088,28,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham']","{'Ohana Amir': 24, 'Amsalem David': 70, 'Bitan David': 0, 'Hasson Yoel': 763, 'Tibi Ahmad': 231, 'Moalem-Refaeli Shuli': 28, 'Neguise Avraham': 0}",Bitan David,Male,0,20_ptv_521114.json,
394,11/19/2018,20,6,1,1088,28,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham']","{'Ohana Amir': 24, 'Amsalem David': 70, 'Bitan David': 0, 'Hasson Yoel': 763, 'Tibi Ahmad': 231, 'Moalem-Refaeli Shuli': 28, 'Neguise Avraham': 0}",Hasson Yoel,Male,763,20_ptv_521114.json,
394,11/19/2018,20,6,1,1088,28,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham']","{'Ohana Amir': 24, 'Amsalem David': 70, 'Bitan David': 0, 'Hasson Yoel': 763, 'Tibi Ahmad': 231, 'Moalem-Refaeli Shuli': 28, 'Neguise Avraham': 0}",Tibi Ahmad,Male,231,20_ptv_521114.json,
394,11/19/2018,20,6,1,1088,28,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham']","{'Ohana Amir': 24, 'Amsalem David': 70, 'Bitan David': 0, 'Hasson Yoel': 763, 'Tibi Ahmad': 231, 'Moalem-Refaeli Shuli': 28, 'Neguise Avraham': 0}",Moalem-Refaeli Shuli,Female,28,20_ptv_521114.json,
394,11/19/2018,20,6,1,1088,28,"['Ohana Amir', 'Amsalem David', 'Bitan David', 'Hasson Yoel', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham']","{'Ohana Amir': 24, 'Amsalem David': 70, 'Bitan David': 0, 'Hasson Yoel': 763, 'Tibi Ahmad': 231, 'Moalem-Refaeli Shuli': 28, 'Neguise Avraham': 0}",Neguise Avraham,Male,0,20_ptv_521114.json,
391,11/14/2018,20,3,3,389,1375,"['Bitan David', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham', 'Nahmias-Verbin Ayelet', 'Tamanu Penina']","{'Bitan David': 0, 'Tibi Ahmad': 389, 'Moalem-Refaeli Shuli': 466, 'Neguise Avraham': 0, 'Nahmias-Verbin Ayelet': 354, 'Tamanu Penina': 555}",Bitan David,Male,0,20_ptv_527211.json,
391,11/14/2018,20,3,3,389,1375,"['Bitan David', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham', 'Nahmias-Verbin Ayelet', 'Tamanu Penina']","{'Bitan David': 0, 'Tibi Ahmad': 389, 'Moalem-Refaeli Shuli': 466, 'Neguise Avraham': 0, 'Nahmias-Verbin Ayelet': 354, 'Tamanu Penina': 555}",Tibi Ahmad,Male,389,20_ptv_527211.json,
391,11/14/2018,20,3,3,389,1375,"['Bitan David', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham', 'Nahmias-Verbin Ayelet', 'Tamanu Penina']","{'Bitan David': 0, 'Tibi Ahmad': 389, 'Moalem-Refaeli Shuli': 466, 'Neguise Avraham': 0, 'Nahmias-Verbin Ayelet': 354, 'Tamanu Penina': 555}",Moalem-Refaeli Shuli,Female,466,20_ptv_527211.json,
391,11/14/2018,20,3,3,389,1375,"['Bitan David', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham', 'Nahmias-Verbin Ayelet', 'Tamanu Penina']","{'Bitan David': 0, 'Tibi Ahmad': 389, 'Moalem-Refaeli Shuli': 466, 'Neguise Avraham': 0, 'Nahmias-Verbin Ayelet': 354, 'Tamanu Penina': 555}",Neguise Avraham,Male,0,20_ptv_527211.json,
391,11/14/2018,20,3,3,389,1375,"['Bitan David', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham', 'Nahmias-Verbin Ayelet', 'Tamanu Penina']","{'Bitan David': 0, 'Tibi Ahmad': 389, 'Moalem-Refaeli Shuli': 466, 'Neguise Avraham': 0, 'Nahmias-Verbin Ayelet': 354, 'Tamanu Penina': 555}",Nahmias-Verbin Ayelet,Female,354,20_ptv_527211.json,
391,11/14/2018,20,3,3,389,1375,"['Bitan David', 'Tibi Ahmad', 'Moalem-Refaeli Shuli', 'Neguise Avraham', 'Nahmias-Verbin Ayelet', 'Tamanu Penina']","{'Bitan David': 0, 'Tibi Ahmad': 389, 'Moalem-Refaeli Shuli': 466, 'Neguise Avraham': 0, 'Nahmias-Verbin Ayelet': 354, 'Tamanu Penina': 555}",Tamanu Penina,Female,555,20_ptv_527211.json,
46,12/24/2018,20,2,0,452,0,"['Ben Tzur Yoav', 'Hasson Yoel']","{'Ben Tzur Yoav': 0, 'Hasson Yoel': 452}",Ben Tzur Yoav,Male,0,20_ptv_527343.json,
46,12/24/2018,20,2,0,452,0,"['Ben Tzur Yoav', 'Hasson Yoel']","{'Ben Tzur Yoav': 0, 'Hasson Yoel': 452}",Hasson Yoel,Male,452,20_ptv_527343.json,
5,12/24/2018,20,2,0,25,0,"['Bitan David', 'Forer Oded']","{'Bitan David': 0, 'Forer Oded': 25}",Bitan David,Male,0,20_ptv_527351.json,
5,12/24/2018,20,2,0,25,0,"['Bitan David', 'Forer Oded']","{'Bitan David': 0, 'Forer Oded': 25}",Forer Oded,Male,25,20_ptv_527351.json,
45,12/24/2018,20,7,1,6528,438,"['Ohana Amir', 'Ilatov Robert', 'Amsalem David', 'Ben Tzur Yoav', 'Hasson Yoel', 'Neguise Avraham', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1064, 'Ilatov Robert': 0, 'Amsalem David': 729, 'Ben Tzur Yoav': 2254, 'Hasson Yoel': 2226, 'Neguise Avraham': 0, 'Folkman Roy': 255, 'Tamanu Penina': 438}",Ohana Amir,Male,1064,20_ptv_527425.json,
45,12/24/2018,20,7,1,6528,438,"['Ohana Amir', 'Ilatov Robert', 'Amsalem David', 'Ben Tzur Yoav', 'Hasson Yoel', 'Neguise Avraham', 'Folkman Roy', 'Tamanu Penina']","{'Ohana Amir': 1064, 'Ilatov Robert': 0, 'Amsalem David': 729, 'Ben Tzur Yoav': 2254, 'Hasson Yoel': 2226, 'Neguise Avraham': 0, 'Folkman Roy': 255, 'Tamanu Penina': 438}",Ilatov Robert,Male,0,20_ptv_527425.json,
